id,experimental_program,date,specimen_designation,northridge,specimen_type,comments,loading_protocol,slab,connection_type,t_pl,rbs_cut,s_h,d_h,section_b,d_b,d_bg,t_bw,b_bf,t_bf,r_b,a_b,i_xb,z_xb,z_xb_bfp,r_yb,b_bf_rbs,d_gb_rbs,a_b_rbs,i_xb_rbs,z_xb_rbs,d_bm,d_bgm,t_bwm,b_bfm,t_bfm,z_xbm,steel_b,f_yb,f_ybw,f_ybf,f_yb_mill,f_yb_avg,l_b,l_fc,l_o,lo_db,section_c,d_c,t_cw,b_cf,c_c,t_cf,r_c,a_c,i_xc,d_cm,t_wcm,c_cm,b_fcm,t_fcm,steel_c,f_yc,f_ydp,f_ycw,f_ycf,f_yc_mill,f_yc_avg,h_c,backing_bar,electrode,d_electrode,cvn_0f,cvn_minus20f,cvn_70f,access_hole_geometry,w,w_l,w_r,h_t,a_s,f_sk,f_sm,h_co,slab_con_type,f_ck,f_cm,cur_days,f_c_compr_calc,d,h_sc,n_studs,n_diss,n_r,f_u_sc,h_p,b_o,deck_ribs_orientation,section_shape_c,d_pz,tw_pz,bf_pz,tf_pz,dz,zw,dz_plug,wz_plug,wd,n_dp,t_dp,t_dp_tot,t_p,t_cp,d_cp,db_plus,db_minus,a_vc,fy_pz_m,p_cm,n_pm,v_pz_el_m_europe,r_n_el_m_aisc,r_n_pl_m_aisc,v_pz_m_aij,fy_pz_n,p_cn,n_pn,v_pz_el_n_europe,r_n_el_n_aisc,r_n_pl_n_aisc,v_pz_n_aij,m_cf_minus_n,m_cf_plus_n,m_cf_minus_m,m_cf_plus_m,v_bf_plus_n,v_bf_minus_n,v_col_n,r_u_n,r_u_m,ru_rn_el_n,ru_rn_pl_n,aisc_pz_violation_n,ru_rn_el_m,ru_rn_pl_m,aisc_pz_violation_m,g_max,g_y,g_max_g_y,reference,link,latitude,longitude
FEMA_1997_EERC-PN1,FEMA,1997,EERC-PN1,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WUF-B,NA,NA,NA,NA,W30x99,754.38,377.19,13.208,266.7,17.018,29.972,18774.156,1660763388,5112763.968,NA,53.34,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A36,248.2113271,346.8063821,384.0380811,373.0064666,364.9847618,3596.64,3403.6,3403.6,4.511784512,W14x176,386.08,21.082,398.78,254,33.274,29.972,33419.288,890735250.8,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,344.7379543,341.2905748,389.5538884,341.9884941,3454.4,Yes,AWSD 1.1-94 / AWS E70T-4,3.048,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,386.08,21.082,398.78,33.274,720.344,319.532,NA,NA,0,0,0,0,21.082,9.525,319.532,737.362,0,9577.335684,341.9884941,0,0,1825.585396,1683.563355,2043.105684,1620.009594,344.7379543,0,0,1825.585396,1683.563355,2046.737425,1620.009594,0,2284.282674,NA,2239.297127,3097.912116,0,698.7722917,2399.139824,2351.892337,1.425036852,1.17217763,yes,NA,NA,NA,0.009607448,0.002587448,3.7130976,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,37.91350263,-122.3337107
FEMA_1997_EERC-PN2,FEMA,1997,EERC-PN2,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WUF-B,NA,NA,NA,NA,W30x99,754.38,377.19,13.208,266.7,17.018,29.972,18774.156,1660763388,5112763.968,NA,53.34,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A36,248.2113271,395.7591716,335.0852916,373.0064666,366.1351453,3596.64,3403.6,3403.6,4.511784512,W14x176,386.08,21.082,398.78,254,33.274,29.972,33419.288,890735250.8,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,368.8696111,335.0852916,389.5538884,341.9249011,3454.4,Yes,AWSD 1.1-94 / AWS E70T-4,0,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,386.08,21.082,398.78,33.274,720.344,319.532,NA,NA,0,0,0,0,21.082,9.525,319.532,737.362,0,9577.335684,341.9249011,0,0,1953.376374,1801.41279,2154.417986,1733.410265,344.7379543,0,0,1825.585396,1683.563355,2046.737425,1620.009594,0,2284.282674,NA,2246.355094,3097.912116,0,698.7722917,2399.139824,2359.305189,1.425036852,1.17217763,yes,1.309697146,1.095100953,yes,0.00997957,0.00276857,3.604593923,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,37.91350263,-122.3337107
FEMA_1997_EERC-PN3,FEMA,1997,EERC-PN3,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WUF-B,NA,NA,NA,NA,W30x99,754.38,377.19,13.208,266.7,17.018,29.972,18774.156,1660763388,5112763.968,NA,53.34,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A36,248.2113271,368.1801352,325.4326289,373.0064666,347.3086621,3596.64,3403.6,3403.6,4.511784512,W14x176,386.08,21.082,398.78,254,33.274,29.972,33419.288,890735250.8,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,386.1065089,324.743153,389.5538884,337.1661171,3454.4,Yes,AWSD 1.1-94 / AWS E70T-4,0,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,386.08,21.082,398.78,33.274,720.344,319.532,NA,NA,0,0,0,0,21.082,9.525,319.532,737.362,0,9577.335684,337.1661171,0,0,2044.655643,1885.590957,2227.700931,1814.410745,344.7379543,0,0,1825.585396,1683.563355,2046.737425,1620.009594,0,2284.282674,NA,2130.848656,3097.912116,0,698.7722917,2399.139824,2237.990915,1.425036852,1.17217763,yes,1.186890988,1.004619105,yes,0.017027942,0.002897942,5.875873664,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,37.91350263,-122.3337107
FEMA_1997_UCSD-1,FEMA,1997,UCSD-1,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WUF-B,NA,NA,NA,NA,W30x99,754.38,377.19,13.208,266.7,17.018,29.972,18774.156,1660763388,5112763.968,NA,53.34,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A36,248.2113271,393.6907439,320.6062975,373.0064666,358.0072576,3799.84,3606.8,3606.8,4.781144781,W14x176,386.08,21.082,398.78,254,33.274,29.972,33419.288,890735250.8,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,353.0116652,361.9748521,386.1065089,360.1602618,3454.4,Yes,AWSD 1.1-94 / AWS E70T-4,3.048,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,386.08,21.082,398.78,33.274,720.344,319.532,NA,NA,0,0,0,0,21.082,9.525,319.532,737.362,0,9577.335684,360.1602618,0,0,1869.399445,1723.968875,2105.301649,1658.889824,344.7379543,0,0,1825.585396,1683.563355,2046.737425,1620.009594,0,2284.282674,NA,2196.487928,3097.912116,0,696.6593493,2401.252767,2308.962361,1.426291894,1.173209977,yes,1.339329494,1.09673707,yes,0.008669547,0.002649547,3.272086387,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,32.88006,-117.234014
FEMA_1997_UCSD-2,FEMA,1997,UCSD-2,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WUF-B,NA,NA,NA,NA,W30x99,754.38,377.19,13.208,266.7,17.018,29.972,18774.156,1660763388,5112763.968,NA,53.34,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A36,248.2113271,393.6907439,320.6062975,373.0064666,358.0072576,3799.84,3606.8,3606.8,4.781144781,W14x176,386.08,21.082,398.78,254,33.274,29.972,33419.288,890735250.8,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,353.0116652,361.9748521,386.1065089,360.1602618,3454.4,Yes,AWSD 1.1-94 / AWS E70T-4,0,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,386.08,21.082,398.78,33.274,720.344,319.532,NA,NA,0,0,0,0,21.082,9.525,319.532,737.362,0,9577.335684,360.1602618,0,0,1869.399445,1723.968875,2105.301649,1658.889824,344.7379543,0,0,1825.585396,1683.563355,2046.737425,1620.009594,0,2284.282674,NA,2196.487928,3097.912116,0,696.6593493,2401.252767,2308.962361,1.426291894,1.173209977,yes,1.339329494,1.09673707,yes,0.012227547,0.002649547,4.614957379,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,32.88006,-117.234014
FEMA_1997_UCSD-3,FEMA,1997,UCSD-3,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WUF-B,NA,NA,NA,NA,W30x99,754.38,377.19,13.208,266.7,17.018,29.972,18774.156,1660763388,5112763.968,NA,53.34,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A36,248.2113271,393.6907439,320.6062975,373.0064666,358.0072576,3799.84,3606.8,3606.8,4.781144781,W14x176,386.08,21.082,398.78,254,33.274,29.972,33419.288,890735250.8,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,353.0116652,361.9748521,386.1065089,360.1602618,3454.4,Yes,AWSD 1.1-94 / AWS E70T-4,0,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,386.08,21.082,398.78,33.274,720.344,319.532,NA,NA,0,0,0,0,21.082,9.525,319.532,737.362,0,9577.335684,360.1602618,0,0,1869.399445,1723.968875,2105.301649,1658.889824,344.7379543,0,0,1825.585396,1683.563355,2046.737425,1620.009594,0,2284.282674,NA,2196.487928,3097.912116,0,696.6593493,2401.252767,2308.962361,1.426291894,1.173209977,yes,1.339329494,1.09673707,yes,0.014494547,0.002649547,5.470575292,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,32.88006,-117.234014
FEMA_1997_UCB-PN1,FEMA,1997,UCB-PN1,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WUF-B,NA,NA,NA,NA,W36x150,911.86,455.93,15.875,304.8,23.876,20.066,28516.072,3762732087,9520884.184,NA,62.89915923,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,414.3750211,417.8224007,431.6119188,416.149746,3624.58,3416.3,3416.3,3.746518106,W14x257,416.56,29.972,406.4,254,48.006,29.972,48774.096,1415186847,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,NR,333.0168639,368.8696111,NA,3505.2,Yes,AWSD 1.1-94 / AWS E70T-4,3.048,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,416.56,29.972,406.4,48.006,864.108,320.548,NA,NA,0,0,0,0,29.972,9.525,320.548,887.984,0,14071.3267,NA,0,0,NA,NA,NA,NA,344.7379543,0,0,2708.059358,2582.460213,3219.810493,2484.973498,0,4332.517381,NA,4754.536242,4879.048925,0,1311.381943,3567.666982,3915.183824,1.381499302,1.108036324,yes,NA,NA,NA,0.013,0.0027,4.814814815,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,37.91350263,-122.3337107
FEMA_1997_UCB-PN2,FEMA,1997,UCB-PN2,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WUF-B,NA,NA,NA,NA,W36x150,911.86,455.93,15.875,304.8,23.876,20.066,28516.072,3762732087,9520884.184,NA,62.89915923,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,414.3750211,417.8224007,431.6119188,416.149746,3624.58,3416.3,3416.3,3.746518106,W14x257,416.56,29.972,406.4,254,48.006,29.972,48774.096,1415186847,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,NR,333.0168639,368.8696111,NA,3505.2,Yes,AWSD 1.1-94 / AWS E70T-4,0,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,416.56,29.972,406.4,48.006,864.108,320.548,NA,NA,0,0,0,0,29.972,9.525,320.548,887.984,0,14071.3267,NA,0,0,NA,NA,NA,NA,344.7379543,0,0,2708.059358,2582.460213,3219.810493,2484.973498,0,4332.517381,NA,4754.536242,4879.048925,0,1311.381943,3567.666982,3915.183824,1.381499302,1.108036324,yes,NA,NA,NA,0.007103,0.0027,2.630740741,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,37.91350263,-122.3337107
FEMA_1997_UCB-PN3,FEMA,1997,UCB-PN3,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WUF-B,NA,NA,NA,NA,W36x150,911.86,455.93,15.875,304.8,23.876,20.066,28516.072,3762732087,9520884.184,NA,62.89915923,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A36,248.2113271,341.9800507,279.9272189,391.6223161,310.0350023,3624.58,3416.3,3416.3,3.746518106,W14x257,416.56,29.972,406.4,254,48.006,29.972,48774.096,1415186847,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,NR,333.0168639,368.8696111,NA,3505.2,Yes,AWSD 1.1-94 / AWS E70T-4,0,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,416.56,29.972,406.4,48.006,864.108,320.548,NA,NA,0,0,0,0,29.972,9.525,320.548,887.984,0,14071.3267,NA,0,0,NA,NA,NA,NA,344.7379543,0,0,2708.059358,2582.460213,3219.810493,2484.973498,0,4253.744338,NA,3542.16882,4790.338945,0,1287.538635,3502.80031,2916.844327,1.356381133,1.087890209,yes,NA,NA,NA,0.008458,0.0027,3.132592593,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,37.91350263,-122.3337107
FEMA_1997_EERC-RN1,FEMA,1997,EERC-RN1,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WUF-B,NA,NA,NA,NA,W30x99,754.38,377.19,13.208,266.7,17.018,29.972,18774.156,1660763388,5112763.968,NA,53.34,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A36,248.2113271,384.0380811,346.8063821,373.0064666,365.8597013,3596.64,3403.6,3403.6,4.511784512,W14x176,386.08,21.082,398.78,254,33.274,29.972,33419.288,890735250.8,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,341.2905748,344.7379543,389.5538884,344.040035,3454.4,No,AWS E71T-8,1.8288,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,386.08,21.082,398.78,33.274,720.344,319.532,NA,NA,0,0,0,0,21.082,9.525,319.532,737.362,0,9577.335684,344.040035,0,0,1807.329542,1666.727721,2029.901791,1603.809498,344.7379543,0,0,1825.585396,1683.563355,2046.737425,1620.009594,0,2284.282674,NA,2244.665158,3097.912116,0,698.7722917,2399.139824,2357.530281,1.425036852,1.17217763,yes,1.414466353,1.161401153,yes,0.010100574,0.002561574,3.943112436,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,37.91350263,-122.3337107
FEMA_1997_EERC-RN1A,FEMA,1997,EERC-RN1A,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WUF-B,NA,NA,NA,NA,W30x99,754.38,377.19,13.208,266.7,17.018,29.972,18774.156,1660763388,5112763.968,NA,53.34,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A36,248.2113271,384.0380811,346.8063821,373.0064666,365.8597013,3596.64,3403.6,3403.6,4.511784512,W14x176,386.08,21.082,398.78,254,33.274,29.972,33419.288,890735250.8,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,341.2905748,344.7379543,389.5538884,344.040035,3454.4,No,AWS E71T-8,1.8288,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,386.08,21.082,398.78,33.274,720.344,319.532,NA,NA,0,0,0,0,21.082,9.525,319.532,737.362,0,9577.335684,344.040035,0,0,1807.329542,1666.727721,2029.901791,1603.809498,344.7379543,0,0,1825.585396,1683.563355,2046.737425,1620.009594,0,2284.282674,NA,2244.665158,3097.912116,0,698.7722917,2399.139824,2357.530281,1.425036852,1.17217763,yes,1.414466353,1.161401153,yes,0.009237574,0.002561574,3.60621019,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,37.91350263,-122.3337107
FEMA_1997_EERC-AN1,FEMA,1997,EERC-AN1,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WFP,20.6375,NA,381,NA,W30x99,754.38,377.19,13.208,266.7,17.018,29.972,18774.156,1660763388,5112763.968,NA,53.34,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A36,248.2113271,384.0380811,346.8063821,373.0064666,365.8597013,3596.64,3403.6,3403.6,4.511784512,W14x176,386.08,21.082,398.78,254,33.274,29.972,33419.288,890735250.8,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,341.2905748,344.7379543,386.1065089,344.040035,3454.4,NA,AWS E71T-8,1.8288,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,386.08,21.082,398.78,33.274,720.344,319.532,NA,NA,0,0,0,0,21.082,9.525,319.532,775.0175,0,9577.335684,344.040035,0,0,1807.329542,1666.727721,2029.901791,1603.809498,344.7379543,0,0,1825.585396,1683.563355,2046.737425,1620.009594,0,2572.217464,NA,2527.606144,3318.915333,0,786.8528326,2532.062501,2488.147609,1.50399003,1.237121318,yes,1.492833879,1.225747778,yes,0.022991574,0.002561574,8.975565337,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,37.91350263,-122.3337107
FEMA_1997_UTA-4,FEMA,1997,UTA-4,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WFP,25.4,NA,406.4,NA,W30x99,754.38,377.19,13.208,266.7,17.018,29.972,18774.156,1660763388,5112763.968,NA,53.34,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A36,248.2113271,328.8800084,291.6483094,403.3434066,310.7016287,3596.64,3403.6,3403.6,4.511784512,W14x176,386.08,21.082,398.78,254,33.274,29.972,33419.288,890735250.8,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,NR,335.7747675,368.8696111,NA,3454.4,NA,AWS E71T-8,NR,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,386.08,21.082,398.78,33.274,720.344,319.532,NA,NA,0,0,0,0,21.082,9.525,319.532,779.78,0,9577.335684,NA,0,0,NA,NA,NA,NA,344.7379543,0,0,1825.585396,1683.563355,2046.737425,1620.009594,0,2594.015917,NA,2164.727881,3326.599704,0,793.521077,2533.078627,2113.875205,1.504593587,1.23761778,yes,NA,NA,NA,0.0141,0.0027,5.222222222,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,30.284918,-97.734057
FEMA_1997_UCB-RN3,FEMA,1997,UCB-RN3,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,WUF-B,NA,NA,NA,NA,W36x150,911.86,455.93,15.875,304.8,23.876,20.066,28516.072,3762732087,9520884.184,NA,62.89915923,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A36,248.2113271,341.9800507,279.9272189,391.6223161,310.0350023,3624.58,3416.3,3416.3,3.746518106,W14x257,416.56,29.972,406.4,254,48.006,29.972,48774.096,1415186847,NR,NR,NR,NR,NR,ASTM A572 Gr. 50,344.7379543,NA,NR,333.0168639,368.8696111,NA,3505.2,No,AWS E71T-8,NR,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,416.56,29.972,406.4,48.006,864.108,320.548,NA,NA,0,0,0,0,29.972,9.525,320.548,887.984,0,14071.3267,NA,0,0,NA,NA,NA,NA,344.7379543,0,0,2708.059358,2582.460213,3219.810493,2484.973498,0,4253.744338,NA,3542.16882,4790.338945,0,1287.538635,3502.80031,2916.844327,1.356381133,1.087890209,yes,NA,NA,NA,0.015212,0.0027,5.634074074,"FEMA. (1997). Connection test summaries. Report No. FEMA-289, Federal Emergency Management Agency, Washington, D.C., USA.",https://store.atcouncil.org/index.php?dispatch=products.view&product_id=114,37.91350263,-122.3337107
Fielding_and_Huang_1971_B1,Fielding and Huang,1971,B1,Pre,Exterior - Beam Loaded - Subassembly,NA,Monotonic,NO,WUF-W,NA,NA,NA,NA,W24x160,628.65,314.325,17.1704,358.14,28.7274,29.972,32977.15392,2118164560,7572782.957,NA,81.6868507,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,ASTM A36,248.2113271,229.5954776,199.2585376,NR,209.0508321,1931.8605,1735.1375,1735.1375,2.76010101,W14x184,393.446,22.606,400.8628,263.4488,35.0266,29.972,36859.40345,968460690.3,NR,NR,NR,NR,NR,ASTM A36,248.2113271,NA,216.4954353,203.3953931,310.9536348,206.1013289,4635.5,Yes,E701B,NR,NR,NR,NR,Pre-Northridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,393.446,22.606,400.8628,35.0266,571.1952,323.3928,NA,NA,0,0,0,0,22.606,19.05,323.3928,599.9226,0,11669.12738,206.1013289,4392.389783,0.602158483,1422.625785,921.7761855,1441.752887,887.574389,248.2113271,4392.389783,0.5,1631.035932,1192.131639,1674.11463,1103.825591,0,2819.475762,NA,1583.096579,4699.732535,0,1015.792275,3683.940259,2068.481418,3.090212641,2.200530473,yes,2.244016986,1.434698995,yes,0.04,0.001624918,24.6166331,"Fielding, D. J., and Huang, J. S. (1971). “Shear in steel beam-to-column connections.” Welding Research Supplement, 50(7), 313–326.",http://files.aws.org/wj/supplement/WJ_1971_07_s313.pdf,40.608028,-75.376194
Ghobarah_et_al_1992_CB-1,Ghobarah et al.,1992,CB-1,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,BEEP,NA,NA,179.07,NA,W14x38,358.14,179.07,7.874,171.958,13.081,9.906,7225.792,160249098.9,1007804.436,NA,39.37,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,CSA G40.21 44W / 300W,303.3693998,346,331,NR,336.512617,2299.97,2125.98,2125.98,5.936170213,W14x43,347.98,7.747,203.2,276.225,13.462,19.05,8129.016,178147050.2,NR,NR,NR,NR,NR,CSA G40.21 44W / 300W,299.9220203,NA,360,327,NR,337.3137039,2800.096,NA,NR,NR,NR,NR,NR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,347.98,7.747,203.2,13.462,331.978,321.056,NA,NA,0,0,0,0,7.747,8.9916,321.056,345.059,0,3275.251514,337.3137039,599.9983705,0.22351283,645.4236577,582.293029,642.8146155,546.1363949,299.9220203,599.9983705,0.251378476,537.7132426,485.1180601,540.6280189,451.8154319,0,480.7550212,NA,485.2722547,1393.254548,0,185.7436196,1207.510929,1218.85685,2.48910735,2.233533755,yes,2.093201858,1.896124981,yes,0.0409,0.002701998,15.13694429,"Ghobarah, A., Korol, R. M., and Osman, A. (1992). “Cyclic behavior of extended end-plate joints.” Journal of Structural Engineering, 118(5), 1333–1353. https://doi.org/10.1061/(ASCE)0733-9445(1992)118:5(1333).",https://doi.org/10.1061/(ASCE)0733-9445(1992)118:5(1333),43.26099841,-79.91952449
Ghobarah_et_al_1992_CC-1,Ghobarah et al.,1992,CC-1,Pre,Exterior - Beam Loaded - Subassembly,NA,Symmetric Cyclic,NO,BEEP,NA,NA,203.2,NA,W16x40,406.4,203.2,7.747,177.8,12.827,19.05,7612.888,215607878.5,1196255.672,NA,39.878,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,CSA G40.21 44W / 300W,303.3693998,359,326,NR,338.9595429,2299.97,2141.22,2141.22,5.26875,W12x87,317.5,13.081,307.34,231.775,20.574,20.066,16516.096,308011254.9,NR,NR,NR,NR,NR,CSA G40.21 44W / 300W,299.9220203,NA,333,300,NR,307.33601,2800.096,NA,NR,NR,NR,NR,NR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,317.5,13.081,307.34,20.574,380.746,276.352,NA,NA,0,0,0,0,13.081,8.9916,276.352,393.573,0,4964.473942,307.33601,599.9983705,0.120054665,923.5001043,829.8128565,1002.673696,792.7125569,299.9220203,599.9983705,0.123022383,831.7658168,747.3848299,920.2007376,713.7084874,0,577.3794349,NA,593.9627299,1467.01993,0,221.4875249,1245.532405,1281.306162,1.666520854,1.353544237,yes,1.544090516,1.277889473,yes,0.015,0.002499349,6.00156385,"Ghobarah, A., Korol, R. M., and Osman, A. (1992). “Cyclic behavior of extended end-plate joints.” Journal of Structural Engineering, 118(5), 1333–1353. https://doi.org/10.1061/(ASCE)0733-9445(1992)118:5(1333).",https://doi.org/10.1061/(ASCE)0733-9445(1992)118:5(1333),43.26099841,-79.91952449
