,test_id,investigator,reference,url,test_configuration,stiffness_coefficient,test_type,loading_protocol,forming_process,seams,tube_section,width__mm,depth__mm,flange_thickness__mm,web_thickness__mm,area__mm2,moment_of_inertia__mm4,radius__mm,depth_over_t,plastic_section_modulus__mm3,axial_load_ratio,axial_load_sequence,loading_angle,steel_type,fy_nominal__n_mm2,fy_measured__n_mm2,f_ultimate__n_mm2,mp_measured__knmm,length__mm,ke_measured__knmm_rad,my_pos_100fit__knmm,my_neg_100fit__knmm,theta_p_pos_100fit__rad,theta_pc_pos_100fit__rad,theta_u_pos_100fit__rad,theta_p_neg_100fit__rad,theta_pc_neg_100fit__rad,theta_u_neg_100fit__rad,mc_my_pos_100fit,mu_mc_pos_100fit,mc_my_neg_100fit,mu_mc_neg_100fit,my_pos_80fit__knmm,my_neg_80fit__knmm,theta_p_pos_80fit__rad,theta_pc_pos_80fit__rad,theta_u_pos_80fit__rad,theta_p_neg_80fit__rad,theta_pc_neg_80fit__rad,theta_u_neg_80fit__rad,mc_my_pos_80fit,mu_mc_pos_80fit,mc_my_neg_80fit,mu_mc_neg_80fit,lambda_s,lambda_c,flexural_buckling
157,Kadono_et_al_1994__BX6-9-14,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-126x126x9,126.0,126.0,9.0,9.0,4003.41,8944677.93,47.27,14.0,185166.0,0.3,Constant,0,SM570,460.0,581.0,645.56,107581.45,500.0,10135227.81,99125.45,99125.45,0.074,0.454,0.12,0.074,0.454,0.12,1.275,0.921,1.275,0.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
158,Kadono_et_al_1994__BX6-9-22,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-198x198x9,198.0,198.0,9.0,9.0,6595.41,38686485.42,76.59,22.0,482598.0,0.3,Constant,0,SM570,460.0,581.0,645.56,280389.44,800.0,25296080.0,198955.24,198955.24,0.012,0.163,0.049,0.012,0.163,0.049,1.193,0.818,1.193,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
159,Kadono_et_al_1994__BX6-9-30,Kadono,"Kadono, A., et al. (1994). ""Experimental study on the effect of yield ratio on the bending strength increasing ratio and ductility of steel structures' members""",Not available,3PB,3,Monotonic,Monotonic,NR,NR,HSS-270x270x9,270.0,270.0,9.0,9.0,9187.41,103159555.9,105.96,30.0,919998.0,0.3,Constant,0,SM570,460.0,581.0,645.56,534518.84,1200.0,46940146.23,364405.45,364405.45,0.004,0.071,0.04,0.004,0.071,0.04,1.088,0.634,1.088,0.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
160,Katayama_et_al_2002__P19-32-1,Katayama,"Katayama (2002). ""Structural Performance of 590N/mm2 Cold Press-formed Rectangular Column - Part2. Bending Test""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-600x600x19,600.0,600.0,19.0,19.0,43226.34,2406426358.25,235.95,31.58,9623918.0,0.0,Constant,0,SA440,440.0,500.0,633.0,4811959.0,4000.0,262651819.24,4570616.22,5409968.34,0.053,NA,0.07,0.008,0.195,0.09,1.161,0.827,1.036,0.686,4570616.22,4680738.34,0.053,NA,0.07,0.05,0.071,0.09,1.16,0.83,1.2,0.69,5.0,0.485,FALSE
161,Katayama_et_al_2002__P25-24-1,Katayama,"Katayama (2002). ""Structural Performance of 590N/mm2 Cold Press-formed Rectangular Column - Part2. Bending Test""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-600x600x25,600.0,600.0,25.0,25.0,55890.49,3037826332.63,233.14,24.0,12406250.0,0.0,Constant,0,SA440,440.0,489.0,629.0,6066656.25,4000.0,546645808.87,6976654.69,7449704.1,0.02,NA,0.033,0.027,0.173,0.097,1.099,0.901,1.061,0.672,6976654.69,6898171.53,0.02,NA,0.033,0.049,0.108,0.097,1.1,0.9,1.15,0.67,0.626,0.699,FALSE
162,Katayama_et_al_2002__P40-15-1,Katayama,"Katayama (2002). ""Structural Performance of 590N/mm2 Cold Press-formed Rectangular Column - Part2. Bending Test""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-600x600x40,600.0,600.0,40.0,40.0,85479.64,4378769741.41,226.33,15.0,18848000.0,0.0,Constant,0,SA440,440.0,510.0,649.0,9612480.0,4000.0,526461682.62,11361973.44,11054352.0,0.087,NA,0.108,0.04,NA,0.061,1.087,0.993,1.063,0.89,11361973.44,11054352.0,0.087,NA,0.108,0.04,NA,0.061,1.09,0.99,1.06,0.89,3.129,3.054,FALSE
163,Kurata_et_al_2005__S-3301,Kurata,"Kurata, M., Nakashima, M., Suita, K. (2005). ""Effect of Column Base Behaviour On The Seismic Response Of Steel Moment Frames"", Journal of Earthquake Engineering, Vol. 9, Special Issue 2, pp. 415-438",https://www.worldscientific.com/doi/abs/10.1142/S136324690500247X,CF,3,Cyclic,Symmetric,Cold,NR,HSS-200x200x6.0,200.0,200.0,6.0,6.0,4563.29,28339461.06,78.81,33.33,338832.0,0.1,Constant,0,STKR400,245.0,380.0,NR,128756.16,1265.0,10998282.38,98560.36,110366.31,0.01,0.027,0.061,0.009,0.021,0.064,1.183,0.184,1.046,0.164,96075.67,104416.6,0.015,0.017,0.061,0.014,0.014,0.064,1.21,0.18,1.11,0.16,0.346,0.347,FALSE
164,Kurata_et_al_2005__S-3303,Kurata,"Kurata, M., Nakashima, M., Suita, K. (2005). ""Effect of Column Base Behaviour On The Seismic Response Of Steel Moment Frames"", Journal of Earthquake Engineering, Vol. 9, Special Issue 2, pp. 415-438",https://www.worldscientific.com/doi/abs/10.1142/S136324690500247X,CF,3,Cyclic,Symmetric,Cold,NR,HSS-200x200x6.0,200.0,200.0,6.0,6.0,4563.29,28339461.06,78.81,33.33,338832.0,0.3,Constant,0,STKR400,245.0,380.0,NR,128756.16,1265.0,10427160.49,93802.03,89353.89,0.005,0.013,0.024,0.004,0.01,0.022,1.092,0.122,1.131,0.097,92506.33,88659.74,0.005,0.012,0.024,0.004,0.01,0.022,1.11,0.12,1.14,0.1,NA,NA,FALSE
165,Kurata_et_al_2005__S-2201,Kurata,"Kurata, M., Nakashima, M., Suita, K. (2005). ""Effect of Column Base Behaviour On The Seismic Response Of Steel Moment Frames"", Journal of Earthquake Engineering, Vol. 9, Special Issue 2, pp. 415-438",https://www.worldscientific.com/doi/abs/10.1142/S136324690500247X,CF,3,Cyclic,Symmetric,Cold,NR,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.1,Constant,0,STKR400,245.0,404.0,NR,199114.63,1265.0,14530991.26,168626.78,171340.36,0.028,0.045,0.062,0.02,0.047,0.056,1.146,0.471,1.11,0.39,161241.87,161108.67,0.038,0.027,0.062,0.027,0.034,0.056,1.2,0.47,1.18,0.39,0.993,0.895,FALSE
166,Kurata_et_al_2005__S-2203,Kurata,"Kurata, M., Nakashima, M., Suita, K. (2005). ""Effect of Column Base Behaviour On The Seismic Response Of Steel Moment Frames"", Journal of Earthquake Engineering, Vol. 9, Special Issue 2, pp. 415-438",https://www.worldscientific.com/doi/abs/10.1142/S136324690500247X,CF,3,Cyclic,Symmetric,Cold,NR,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.3,Constant,0,STKR400,245.0,404.0,NR,199114.63,1265.0,12049004.39,166498.34,163970.25,0.006,0.02,0.065,0.004,0.021,0.044,1.089,0.075,1.104,0.078,151791.69,149680.54,0.013,0.007,0.065,0.01,0.012,0.044,1.19,0.07,1.21,0.08,0.184,2.501,FALSE
167,Kurata_et_al_2005__S-1701,Kurata,"Kurata, M., Nakashima, M., Suita, K. (2005). ""Effect of Column Base Behaviour On The Seismic Response Of Steel Moment Frames"", Journal of Earthquake Engineering, Vol. 9, Special Issue 2, pp. 415-438",https://www.worldscientific.com/doi/abs/10.1142/S136324690500247X,CF,3,Cyclic,Symmetric,Cold,NR,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.1,Constant,0,STKR400,245.0,425.0,NR,270748.8,1265.0,15356535.45,247315.77,241189.18,0.075,0.008,0.093,0.082,0.013,0.101,1.087,0.789,1.107,0.732,246070.3,239931.13,0.077,0.001,0.093,0.084,0.007,0.101,1.09,0.79,1.11,0.73,5.0,4.007,FALSE
168,Kurata_et_al_2005__S-1703,Kurata,"Kurata, M., Nakashima, M., Suita, K. (2005). ""Effect of Column Base Behaviour On The Seismic Response Of Steel Moment Frames"", Journal of Earthquake Engineering, Vol. 9, Special Issue 2, pp. 415-438",https://www.worldscientific.com/doi/abs/10.1142/S136324690500247X,CF,3,Cyclic,Symmetric,Cold,NR,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.3,Constant,0,STKR400,245.0,425.0,NR,270748.8,1265.0,18177709.39,249833.13,244051.01,0.024,0.065,0.086,0.02,0.052,0.097,1.029,0.254,1.033,0.18,233082.98,227626.6,0.037,0.041,0.086,0.031,0.031,0.097,1.1,0.25,1.11,0.18,0.925,0.85,FALSE
169,Kuwada_et_al_2013__P17-IC0,Kuwada,"Kuwada, R., et al. (2013). ""Cyclic Loading Tests of Steel Tube Columns Subjected to Varying Axial Force and Bi-axial Bending Moment""",Not available,DC,6,Cyclic,Symmetric,Cold,2.0,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.3,Constant,0,SN490B,295.0,355.0,539.0,226154.88,1120.0,29003754.93,327926.94,324464.78,0.036,0.044,0.059,0.024,0.071,0.06,1.063,0.735,1.065,0.658,314418.85,305482.24,0.046,0.007,0.059,0.043,0.017,0.06,1.11,0.74,1.13,0.66,1.623,0.802,FALSE
170,Kuwada_et_al_2013__P17-IC45,Kuwada,"Kuwada, R., et al. (2013). ""Cyclic Loading Tests of Steel Tube Columns Subjected to Varying Axial Force and Bi-axial Bending Moment""",Not available,DC,6,Cyclic,Symmetric,Cold,2.0,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.3,Constant,45,SN490B,295.0,355.0,539.0,226154.88,1120.0,31904114.21,312224.45,302012.01,0.036,0.039,0.058,0.025,0.061,0.058,1.084,0.689,1.097,0.608,310227.54,290076.8,0.037,0.035,0.058,0.036,0.034,0.058,1.09,0.69,1.14,0.61,NA,NA,FALSE
171,Kuwada_et_al_2013__P17-IV0,Kuwada,"Kuwada, R., et al. (2013). ""Cyclic Loading Tests of Steel Tube Columns Subjected to Varying Axial Force and Bi-axial Bending Moment""",Not available,DC,6,Cyclic,Symmetric,Cold,2.0,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.3,Varying,0,SN490B,295.0,355.0,539.0,226154.88,1120.0,35226278.08,204118.21,308591.93,0.044,NA,0.05,0.031,0.019,0.05,1.231,0.862,1.069,0.478,204118.21,302781.54,0.044,NA,0.05,0.035,0.012,0.05,1.23,0.86,1.09,0.48,NA,NA,FALSE
172,Kuwada_et_al_2013__P17-IV45,Kuwada,"Kuwada, R., et al. (2013). ""Cyclic Loading Tests of Steel Tube Columns Subjected to Varying Axial Force and Bi-axial Bending Moment""",Not available,DC,6,Cyclic,Symmetric,Cold,2.0,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.3,Varying,45,SN490B,295.0,355.0,539.0,226154.88,1120.0,29019990.64,211146.38,278373.86,0.043,NA,0.05,0.02,0.035,0.05,1.197,0.922,1.071,0.415,211146.38,266418.98,0.043,NA,0.05,0.028,0.021,0.05,1.2,0.92,1.12,0.42,NA,NA,FALSE
173,Kuwada_et_al_2013__P33-IC0,Kuwada,"Kuwada, R., et al. (2013). ""Cyclic Loading Tests of Steel Tube Columns Subjected to Varying Axial Force and Bi-axial Bending Moment""",Not available,DC,6,Cyclic,Symmetric,Cold,2.0,HSS-200x200x6.0,200.0,200.0,6.0,6.0,4563.29,28339461.06,78.81,33.33,338832.0,0.3,Constant,0,SM490A,275.0,398.0,550.0,134855.14,1120.0,21216551.56,116827.07,117780.57,0.003,0.028,0.02,0.004,0.018,0.02,1.081,0.618,1.063,0.185,104104.51,106161.19,0.01,0.012,0.02,0.008,0.012,0.02,1.21,0.62,1.18,0.19,0.101,0.081,FALSE
174,Kuwada_et_al_2013__P33-IC45,Kuwada,"Kuwada, R., et al. (2013). ""Cyclic Loading Tests of Steel Tube Columns Subjected to Varying Axial Force and Bi-axial Bending Moment""",Not available,DC,6,Cyclic,Symmetric,Cold,2.0,HSS-200x200x6.0,200.0,200.0,6.0,6.0,4563.29,28339461.06,78.81,33.33,338832.0,0.3,Constant,45,SM490A,275.0,398.0,550.0,134855.14,1120.0,20727731.91,120248.43,116870.34,0.004,0.021,0.02,0.004,0.021,0.02,1.071,0.523,1.045,0.299,106166.3,103721.77,0.013,0.003,0.02,0.01,0.01,0.02,1.21,0.52,1.18,0.3,NA,NA,FALSE
175,Kuwada_et_al_2013__P33-IV0,Kuwada,"Kuwada, R., et al. (2013). ""Cyclic Loading Tests of Steel Tube Columns Subjected to Varying Axial Force and Bi-axial Bending Moment""",Not available,DC,6,Cyclic,Symmetric,Cold,2.0,HSS-200x200x6.0,200.0,200.0,6.0,6.0,4563.29,28339461.06,78.81,33.33,338832.0,0.3,Varying,0,SM490A,275.0,398.0,550.0,134855.14,1120.0,14585000.0,30327.57,138668.0,0.028,0.001,0.031,0.02,NA,0.03,1.326,0.412,1.088,0.961,32098.23,138668.0,0.023,0.011,0.031,0.02,NA,0.03,1.25,0.41,1.09,0.96,NA,NA,FALSE
176,Kuwada_et_al_2013__P33-IV45,Kuwada,"Kuwada, R., et al. (2013). ""Cyclic Loading Tests of Steel Tube Columns Subjected to Varying Axial Force and Bi-axial Bending Moment""",Not available,DC,6,Cyclic,Symmetric,Cold,2.0,HSS-200x200x6.0,200.0,200.0,6.0,6.0,4563.29,28339461.06,78.81,33.33,338832.0,0.3,Varying,45,SM490A,275.0,398.0,550.0,134855.14,1120.0,13322000.0,36782.39,125786.81,0.017,0.001,0.02,0.01,0.003,0.02,1.064,0.612,1.12,0.755,36189.95,114138.47,0.017,0.0,0.02,0.012,0.0,0.02,1.08,0.61,1.23,0.76,NA,NA,FALSE
177,Kuwada_et_al_2015__DT16-LD24-A0-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.0,Constant,0,SN490B,295.0,363.0,528.0,231251.33,485.0,25254472.51,290587.6,300778.27,0.027,0.016,0.049,0.022,0.039,0.046,1.074,0.2,1.085,0.715,287122.61,297434.33,0.033,0.004,0.049,0.032,0.007,0.046,1.09,0.2,1.1,0.72,2.094,0.878,FALSE
178,Kuwada_et_al_2015__DT16-LD24-A45-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.0,Constant,45,SN490B,295.0,363.0,528.0,231251.33,485.0,31642992.18,264266.38,280132.89,0.019,0.019,0.036,0.02,0.018,0.037,1.121,0.56,1.115,0.539,259831.17,272371.37,0.025,0.007,0.036,0.024,0.01,0.037,1.14,0.56,1.15,0.54,NA,NA,FALSE
179,Kuwada_et_al_2015__DT16-LD37-A0-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.0,Constant,0,SN490B,295.0,363.0,528.0,231251.33,735.0,23034875.1,284774.32,294084.15,0.05,0.002,0.063,0.045,0.008,0.065,1.1,0.741,1.104,0.224,284389.97,292573.47,0.05,0.001,0.063,0.046,0.005,0.065,1.1,0.74,1.11,0.22,3.467,2.708,FALSE
180,Kuwada_et_al_2015__DT16-LD37-A45-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.0,Constant,45,SN490B,295.0,363.0,528.0,231251.33,735.0,26130420.61,254343.44,268587.15,0.034,0.004,0.048,0.033,0.007,0.049,1.152,0.303,1.15,0.373,260827.94,268397.67,0.032,0.008,0.048,0.033,0.007,0.049,1.12,0.3,1.15,0.37,NA,NA,FALSE
181,Kuwada_et_al_2015__DT16-LD49-A0-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.0,Constant,0,SN490B,295.0,363.0,528.0,231251.33,985.0,20270528.22,283796.68,289022.19,0.055,0.009,0.078,0.05,0.019,0.072,1.088,0.053,1.104,0.59,282405.11,286273.54,0.057,0.006,0.078,0.057,0.001,0.072,1.09,0.05,1.11,0.59,4.975,1.651,FALSE
182,Kuwada_et_al_2015__DT16-LD49-A45-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.0,Constant,45,SN490B,295.0,363.0,528.0,231251.33,985.0,20334044.12,264969.56,268162.75,0.035,0.015,0.056,0.037,0.013,0.057,1.117,0.424,1.116,0.254,262277.21,266031.15,0.042,0.001,0.056,0.04,0.007,0.057,1.13,0.42,1.12,0.25,NA,NA,FALSE
183,Kuwada_et_al_2015__DT16-LD24-A0-ny03,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.3,Constant,0,SN490B,295.0,363.0,528.0,231251.33,485.0,32107832.23,297299.19,315928.14,0.029,0.03,0.053,0.02,0.045,0.054,1.079,0.502,1.043,0.446,289333.9,301980.37,0.033,0.023,0.053,0.033,0.02,0.054,1.11,0.5,1.09,0.45,1.358,1.214,FALSE
184,Kuwada_et_al_2015__DT16-LD24-A45-ny03,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x12,200.0,200.0,12.0,12.0,8653.17,50027534.34,76.04,16.67,637056.0,0.3,Constant,45,SN490B,295.0,363.0,528.0,231251.33,485.0,30986782.3,291456.23,298752.85,0.023,0.032,0.048,0.023,0.026,0.049,1.05,0.522,1.068,0.456,283059.44,291856.42,0.029,0.02,0.048,0.027,0.019,0.049,1.08,0.52,1.09,0.46,NA,NA,FALSE
185,Kuwada_et_al_2015__DT22-LD24-A0-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.0,Constant,0,SN490B,295.0,365.0,536.0,179893.17,485.0,25108650.46,228206.22,236237.59,0.029,0.025,0.053,0.035,0.014,0.053,1.057,0.28,1.062,0.21,219006.7,230806.34,0.039,0.006,0.053,0.04,0.005,0.053,1.1,0.28,1.09,0.21,2.541,1.226,FALSE
186,Kuwada_et_al_2015__DT22-LD24-A45-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.0,Constant,45,SN490B,295.0,365.0,536.0,179893.17,485.0,27371909.86,223780.92,225912.39,0.024,0.015,0.04,0.021,0.015,0.037,1.099,0.452,1.111,0.462,220568.51,223020.23,0.027,0.009,0.04,0.026,0.005,0.037,1.12,0.45,1.12,0.46,NA,NA,FALSE
187,Kuwada_et_al_2015__DT22-LD37-A0-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.0,Constant,0,SN490B,295.0,365.0,536.0,179893.17,735.0,21632998.72,213449.69,226484.52,0.051,NA,0.061,0.039,0.026,0.063,1.122,0.882,1.078,0.278,213449.69,219674.55,0.051,NA,0.061,0.049,0.007,0.063,1.12,0.88,1.11,0.28,3.449,3.423,FALSE
188,Kuwada_et_al_2015__DT22-LD37-A45-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.0,Constant,45,SN490B,295.0,365.0,536.0,179893.17,735.0,21370192.1,212137.78,221643.68,0.028,0.021,0.049,0.028,0.023,0.049,1.119,0.293,1.093,0.535,208811.9,215452.59,0.034,0.01,0.049,0.035,0.01,0.049,1.14,0.29,1.12,0.54,NA,NA,FALSE
189,Kuwada_et_al_2015__DT22-LD49-A45-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x9,200.0,200.0,9.0,9.0,6667.41,39946264.8,77.4,22.22,492858.0,0.0,Constant,45,SN490B,295.0,365.0,536.0,179893.17,985.0,18026002.15,204308.39,207815.45,0.029,0.069,0.076,0.031,0.067,0.077,1.117,0.439,1.12,0.413,195896.89,201807.1,0.047,0.035,0.076,0.045,0.039,0.077,1.16,0.44,1.15,0.41,NA,NA,FALSE
190,Kuwada_et_al_2015__DT33-LD24-A0-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x6.0,200.0,200.0,6.0,6.0,4563.29,28339461.06,78.81,33.33,338832.0,0.0,Constant,0,SN490B,295.0,373.0,528.0,126384.34,485.0,19576091.86,139446.2,144061.55,0.012,0.056,0.053,0.008,0.07,0.055,1.078,0.484,1.044,0.451,128966.94,130144.67,0.023,0.035,0.053,0.023,0.042,0.055,1.17,0.48,1.16,0.45,1.201,1.335,FALSE
191,Kuwada_et_al_2015__DT33-LD24-A45-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x6.0,200.0,200.0,6.0,6.0,4563.29,28339461.06,78.81,33.33,338832.0,0.0,Constant,45,SN490B,295.0,373.0,528.0,126384.34,485.0,21635198.3,140484.88,142709.38,0.01,0.058,0.046,0.01,0.058,0.048,1.1,0.387,1.086,0.456,131641.68,135213.17,0.02,0.039,0.046,0.02,0.04,0.048,1.17,0.39,1.15,0.46,NA,NA,FALSE
192,Kuwada_et_al_2015__DT33-LD37-A45-ny0,Kuwada,"Kuwada, R., Koetaka, Y., Suita, K. (2015). ""Plastic Deformation Capacity of Cold Press-Formed SHS Columns Determined by Local Buckling And Fracture"", Journal of Structural and Construction Engineering AIJ, Vol. 80, No. 718, 1961-1970.",https://doi.org/10.3130/aijs.80.1961,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-200x200x6.0,200.0,200.0,6.0,6.0,4563.29,28339461.06,78.81,33.33,338832.0,0.0,Constant,45,SN490B,295.0,373.0,528.0,126384.34,735.0,16517157.63,124792.51,131567.51,0.009,0.066,0.05,0.009,0.067,0.051,1.098,0.474,1.042,0.504,114948.76,116604.99,0.022,0.042,0.05,0.021,0.046,0.051,1.19,0.47,1.18,0.5,NA,NA,FALSE
