id,investigator,year,spec_id,profile,region,sec_type,sg_flg_link,sg_web_link,f_y_n_flg,f_y_n_web,f_u_n_flg,f_u_n_web,e_n_flg,e_n_web,f_y_m_flg,f_y_m_web,f_y_exp_flg,f_y_exp_web,f_u_m_flg,f_u_m_web,f_u_exp_flg,f_u_exp_web,e_m_flg,e_m_web,r_y_flg,r_y_web,r_t_flg,r_t_web,f_u_f_y_n_flg,f_u_f_y_n_web,f_u_f_y_m_flg,f_u_f_y_m_web,h_n,tw_n,bf_n,tf_n,tf_add_n,r_n,h_m,tw_m,bf_m,tf_m,tf_add_m,hw_n,hw_m,a_fil_n,af_n,aw_n,a_n,af_m,aw_m,a_m,zp_fil_n,zp_n,zp_no_fil_n,zp_fil_m,zp_m,zp_no_fil_m,link_loc,l_confi,l_con_typ,l_st,h_st,e,l_con_confi,l_con_wld,l_endp_wld,l_bu_wld,l_s_side,l_s_reg,l_s_d_pnl_1_f,l_s_d_pnl_2_f,l_s_d_pnl_1_b,l_s_d_pnl_2_b,t_s,l_s_weld,l_s_no_f,l_s_no_b,a_b_b,t_e_s,t_b_s,d_b_s,d_b_pnl_1,d_b_pnl_2,b_s_no,l_p_typ,n_d_n_pl_ten,n_d_n_pl_comp,fail_mode,ov_aisc,ov_ec8,class_aisc,class_ec8,reference,url,latitude,longitude,,,,,
150,Volynkin & Clifton,2016,AL-D8,W14x46,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,364.1,364.1,379.5,379.5,482.7,482.7,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.325734688,1.325734688,350,8.6,204,15.1,NA,15,349.25,7.94,203.2,15.88,NA,289.8,287.49,48.28541324,3080.4,2750.28,8911.08,3226.816,2520.8706,9167.644253,30236.22551,1281747.072,1230883.746,30013.1469,1305824.599,1275811.452,edge,TF4,bolted,3000,2800,633,LC2,NA,CJP single bevel groove and fillet,NA,single,regular,215.9,NA,NA,NA,9.5,fillet,2,NA,56.4,45,NA,NA,260,NA,NA,Symmetric-cyclic,NA,NA,FM11,1.73,1.71,short,short,"Volynkin, D. (2006). “Development and validation of shear links for lcf and ebf seismic systems via testing and numerical modelling.” Ph.D. thesis, The University of Auckland, New Zealand",https://researchspace.auckland.ac.nz/items/74bc9b2c-c3bb-449b-8ad0-db57ac34d0e7,-36.85196304,174.7689514,,,,,
151,Volynkin & Clifton,2016,AL-3C,W14x46,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,364.1,364.1,379.5,379.5,482.7,482.7,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.325734688,1.325734688,350,8.6,204,15.1,NA,15,349.25,7.94,203.2,15.88,NA,289.8,287.49,48.28541324,3080.4,2750.28,8911.08,3226.816,2520.8706,9167.644253,30236.22551,1281747.072,1230883.746,30013.1469,1305824.599,1275811.452,edge,TF4,bolted,3000,2800,837,LC2,NA,CJP single bevel groove and fillet,NA,double,regular,209.6,NA,209.6,NA,9.5,fillet,3,3,56.4,45,NA,NA,260,NA,NA,Symmetric-cyclic,NA,NA,FM10,1.61,1.59,short,short,"Volynkin, D. (2006). “Development and validation of shear links for lcf and ebf seismic systems via testing and numerical modelling.” Ph.D. thesis, The University of Auckland, New Zealand",https://researchspace.auckland.ac.nz/items/74bc9b2c-c3bb-449b-8ad0-db57ac34d0e7,-36.85196304,174.7689514,,,,,
152,Volynkin & Clifton,2016,AL-D0,W14x46,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,364.1,364.1,379.5,379.5,482.7,482.7,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.325734688,1.325734688,350,8.6,204,15.1,NA,15,349.25,7.94,203.2,15.88,NA,289.8,287.49,48.28541324,3080.4,2750.28,8911.08,3226.816,2520.8706,9167.644253,30236.22551,1281747.072,1230883.746,30013.1469,1305824.599,1275811.452,edge,TF4,bolted,3000,2800,1040,LC2,NA,CJP single bevel groove and fillet,NA,double,non-regular,419.1,209.6,209.6,628.7,9.5,fillet,2,2,56.4,45,NA,NA,260,NA,NA,Symmetric-cyclic,NA,NA,"FM3,FM11",1.70,1.68,short,short,"Volynkin, D. (2006). “Development and validation of shear links for lcf and ebf seismic systems via testing and numerical modelling.” Ph.D. thesis, The University of Auckland, New Zealand",https://researchspace.auckland.ac.nz/items/74bc9b2c-c3bb-449b-8ad0-db57ac34d0e7,-36.85196304,174.7689514,,,,,
153,Volynkin & Clifton,2016,AL-G,W14x46,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,364.1,364.1,379.5,379.5,482.7,482.7,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.325734688,1.325734688,350,8.6,204,15.1,NA,15,349.25,7.94,203.2,15.88,NA,289.8,287.49,48.28541324,3080.4,2750.28,8911.08,3226.816,2520.8706,9167.644253,30236.22551,1281747.072,1230883.746,30013.1469,1305824.599,1275811.452,edge,TF4,bolted,3000,2800,862,LC2,NA,CJP single bevel groove and fillet,NA,double,non-regular,425.7,NA,212.9,425.7,9.5,fillet,1,2,56.4,45,NA,NA,260,NA,NA,Symmetric-cyclic,NA,NA,"FM3,FM11",1.69,1.67,short,short,"Volynkin, D. (2006). “Development and validation of shear links for lcf and ebf seismic systems via testing and numerical modelling.” Ph.D. thesis, The University of Auckland, New Zealand",https://researchspace.auckland.ac.nz/items/74bc9b2c-c3bb-449b-8ad0-db57ac34d0e7,-36.85196304,174.7689514,,,,,
154,Volynkin & Clifton,2016,AL-D2,W14x46,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,364.1,364.1,379.5,379.5,482.7,482.7,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.325734688,1.325734688,350,8.6,204,15.1,NA,15,349.25,7.94,203.2,15.88,NA,289.8,287.49,48.28541324,3080.4,2750.28,8911.08,3226.816,2520.8706,9167.644253,30236.22551,1281747.072,1230883.746,30013.1469,1305824.599,1275811.452,edge,TF4,bolted,3000,2800,938,LC2,NA,CJP single bevel groove and fillet,NA,double,non-regular,381.0,190.5,190.5,571.5,9.5,fillet,2,2,56.4,45,NA,NA,260,NA,NA,Symmetric-cyclic,NA,NA,"FM3,FM11",1.75,1.73,short,short,"Volynkin, D. (2006). “Development and validation of shear links for lcf and ebf seismic systems via testing and numerical modelling.” Ph.D. thesis, The University of Auckland, New Zealand",https://researchspace.auckland.ac.nz/items/74bc9b2c-c3bb-449b-8ad0-db57ac34d0e7,-36.85196304,174.7689514,,,,,
155,Volynkin & Clifton,2016,AL-D4S,W14x46,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,364.1,364.1,379.5,379.5,482.7,482.7,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.325734688,1.325734688,350,8.6,204,15.1,NA,15,349.25,7.94,203.2,15.88,NA,289.8,287.49,48.28541324,3080.4,2750.28,8911.08,3226.816,2520.8706,9167.644253,30236.22551,1281747.072,1230883.746,30013.1469,1305824.599,1275811.452,edge,TF4,bolted,3000,2800,837,LC2,NA,CJP single bevel groove and fillet,NA,double,non-regular,216.4,432.8,432.8,NA,9.5,fillet,2,3,56.4,45,NA,NA,260,NA,NA,Symmetric-cyclic,NA,NA,FM11,NA,NA,short,short,"Volynkin, D. (2006). “Development and validation of shear links for lcf and ebf seismic systems via testing and numerical modelling.” Ph.D. thesis, The University of Auckland, New Zealand",https://researchspace.auckland.ac.nz/items/74bc9b2c-c3bb-449b-8ad0-db57ac34d0e7,-36.85196304,174.7689514,,,,,
156,Ji & Okazaki,2016,L11C,400x180x10x14,China,built-up,Q345,LY225,345,225,470,350,205000,205000,319,228,NA,NA,479,330,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.555555556,1.501567398,1.447368421,400,10,180,14,NA,NA,NR,NR,NR,NR,NA,372,NR,NA,2520,3720,8760,NR,NR,NR,0,1318680,1318680,NR,NR,NR,middle,TF1,bolted,NA,NA,660,LC2,NA,CJP double bevel groove,CJP double bevel groove,double,regular,220,NA,220,NA,10,fillet,2,2,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,1.78,1.76,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2016). “Cyclic behavior of very short steel shear links.” Journal of Structural Engineering, Vol. 142, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001375,40.0022905,116.320963,,,,,
157,Ji & Okazaki,2016,L11D,400x180x10x14,China,built-up,Q345,LY225,345,225,470,350,205000,205000,319,228,NA,NA,479,330,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.555555556,1.501567398,1.447368421,400,10,180,14,NA,NA,NR,NR,NR,NR,NA,372,NR,NA,2520,3720,8760,NR,NR,NR,0,1318680,1318680,NR,NR,NR,middle,TF1,bolted,NA,NA,660,LC2,NA,CJP double bevel groove,CJP double bevel groove,double,regular,220,NA,220,NA,10,fillet,2,2,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,1.63,1.61,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2016). “Cyclic behavior of very short steel shear links.” Journal of Structural Engineering, Vol. 142, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001375,40.0022905,116.320963,,,,,
158,Ji & Okazaki,2016,L11,400x180x10x14,China,built-up,Q345,LY225,345,225,470,350,205000,205000,319,228,NA,NA,479,330,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.555555556,1.501567398,1.447368421,400,10,180,14,NA,NA,NR,NR,NR,NR,NA,372,NR,NA,2520,3720,8760,NR,NR,NR,0,1318680,1318680,NR,NR,NR,middle,TF1,bolted,NA,NA,660,LC2,NA,CJP double bevel groove,CJP double bevel groove,double,regular,220,NA,220,NA,10,fillet,2,2,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,1.70,1.68,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2016). “Cyclic behavior of very short steel shear links.” Journal of Structural Engineering, Vol. 142, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001375,40.0022905,116.320963,,,,,
159,Ji & Okazaki,2016,L12,400x180x10x14,China,built-up,Q345,LY225,345,225,470,350,205000,205000,319,228,NA,NA,479,330,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.555555556,1.501567398,1.447368421,400,10,180,14,NA,NA,NR,NR,NR,NR,NA,372,NR,NA,2520,3720,8760,NR,NR,NR,0,1318680,1318680,NR,NR,NR,middle,TF1,bolted,NA,NA,660,LC2,NA,CJP double bevel groove,CJP double bevel groove,single,regular,220,NA,NA,NA,10,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM10,1.71,1.69,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2016). “Cyclic behavior of very short steel shear links.” Journal of Structural Engineering, Vol. 142, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001375,40.0022905,116.320963,,,,,
160,Ji & Okazaki,2016,L13,400x180x10x14,China,built-up,Q345,LY225,345,225,470,350,205000,205000,319,228,NA,NA,479,330,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.555555556,1.501567398,1.447368421,400,10,180,14,NA,NA,NR,NR,NR,NR,NA,372,NR,NA,2520,3720,8760,NR,NR,NR,0,1318680,1318680,NR,NR,NR,middle,TF1,bolted,NA,NA,660,LC2,NA,CJP double bevel groove,CJP double bevel groove,double,regular,330,NA,330,NA,10,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM10,1.67,1.65,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2016). “Cyclic behavior of very short steel shear links.” Journal of Structural Engineering, Vol. 142, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001375,40.0022905,116.320963,,,,,
161,Ji & Okazaki,2016,L21,400x180x10x14,China,built-up,Q345,LY225,345,225,470,350,205000,205000,319,228,NA,NA,479,330,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.555555556,1.501567398,1.447368421,400,10,180,14,NA,NA,NR,NR,NR,NR,NA,372,NR,NA,2520,3720,8760,NR,NR,NR,0,1318680,1318680,NR,NR,NR,middle,TF1,bolted,NA,NA,440,LC2,NA,CJP double bevel groove,CJP double bevel groove,double,regular,220,NA,220,NA,10,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,1.84,1.82,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2016). “Cyclic behavior of very short steel shear links.” Journal of Structural Engineering, Vol. 142, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001375,40.0022905,116.320963,,,,,
162,Ji & Okazaki,2016,L22,400x180x10x14,China,built-up,Q345,LY225,345,225,470,350,205000,205000,319,228,NA,NA,479,330,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.555555556,1.501567398,1.447368421,400,10,180,14,NA,NA,NR,NR,NR,NR,NA,372,NR,NA,2520,3720,8760,NR,NR,NR,0,1318680,1318680,NR,NR,NR,middle,TF1,bolted,NA,NA,440,LC2,NA,CJP double bevel groove,CJP double bevel groove,single,regular,220,NA,NA,NA,10,fillet,1,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM10,1.77,1.75,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2016). “Cyclic behavior of very short steel shear links.” Journal of Structural Engineering, Vol. 142, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001375,40.0022905,116.320963,,,,,
163,Ji & Okazaki,2016,Q11,400x180x10x14,China,built-up,Q345,Q235,345,235,470,375,205000,205000,319,273,NA,NA,479,416,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.595744681,1.501567398,1.523809524,400,10,180,14,NA,NA,NR,NR,NR,NR,NA,372,NR,NA,2520,3720,8760,NR,NR,NR,0,1318680,1318680,NR,NR,NR,middle,TF1,bolted,NA,NA,660,LC2,NA,CJP double bevel groove,CJP double bevel groove,double,regular,220,NA,220,NA,10,fillet,2,2,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,1.73,1.72,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2016). “Cyclic behavior of very short steel shear links.” Journal of Structural Engineering, Vol. 142, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001375,40.0022905,116.320963,,,,,
164,Ji & Okazaki,2016,Q12,400x180x10x14,China,built-up,Q345,Q235,345,235,470,375,205000,205000,319,273,NA,NA,479,416,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.595744681,1.501567398,1.523809524,400,10,180,14,NA,NA,NR,NR,NR,NR,NA,372,NR,NA,2520,3720,8760,NR,NR,NR,0,1318680,1318680,NR,NR,NR,middle,TF1,bolted,NA,NA,660,LC2,NA,CJP double bevel groove,CJP double bevel groove,single,regular,220,NA,NA,NA,10,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,NA,NA,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2016). “Cyclic behavior of very short steel shear links.” Journal of Structural Engineering, Vol. 142, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001375,40.0022905,116.320963,,,,,
165,Ji & Okazaki,2016,Q13,400x180x10x14,China,built-up,Q345,Q235,345,235,470,375,205000,205000,319,273,NA,NA,479,416,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.595744681,1.501567398,1.523809524,400,10,180,14,NA,NA,NR,NR,NR,NR,NA,372,NR,NA,2520,3720,8760,NR,NR,NR,0,1318680,1318680,NR,NR,NR,middle,TF1,bolted,NA,NA,660,LC2,NA,CJP double bevel groove,CJP double bevel groove,double,regular,330,NA,330,NA,10,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM10,1.65,1.64,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2016). “Cyclic behavior of very short steel shear links.” Journal of Structural Engineering, Vol. 142, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001375,40.0022905,116.320963,,,,,
166,Ji & Okazaki,2016,Q21,400x180x10x14,China,built-up,Q345,Q235,345,235,470,375,205000,205000,319,273,NA,NA,479,416,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.595744681,1.501567398,1.523809524,400,10,180,14,NA,NA,NR,NR,NR,NR,NA,372,NR,NA,2520,3720,8760,NR,NR,NR,0,1318680,1318680,NR,NR,NR,middle,TF1,bolted,NA,NA,440,LC2,NA,CJP double bevel groove,CJP double bevel groove,double,regular,220,NA,220,NA,10,fillet,1,1,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM10,1.78,1.77,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2016). “Cyclic behavior of very short steel shear links.” Journal of Structural Engineering, Vol. 142, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001375,40.0022905,116.320963,,,,,
167,Ji & Okazaki,2016,Q22,400x180x10x14,China,built-up,Q345,Q235,345,235,470,375,205000,205000,319,273,NA,NA,479,416,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.595744681,1.501567398,1.523809524,400,10,180,14,NA,NA,NR,NR,NR,NR,NA,372,NR,NA,2520,3720,8760,NR,NR,NR,0,1318680,1318680,NR,NR,NR,middle,TF1,bolted,NA,NA,440,LC2,NA,CJP double bevel groove,CJP double bevel groove,single,regular,220,NA,NA,NA,10,fillet,1,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM10,1.74,1.73,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2016). “Cyclic behavior of very short steel shear links.” Journal of Structural Engineering, Vol. 142, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001375,40.0022905,116.320963,,,,,
168,Ji & Okazaki,2017,CB1,350x170x10x12,China,built-up,Q345,LY225,345,225,470,350,205000,205000,396,228,NA,NA,557,330,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.555555556,1.406565657,1.447368421,350,10,170,12,NA,NA,NR,NR,NR,NR,NA,326,NR,NA,2040,3260,7340,NR,NR,NR,0,955210,955210,NR,NR,NR,middle,TF1,bolted,NA,NA,520,LC2,NA,CJP double bevel groove,CJP double bevel groove,single,regular,180,NA,NA,NA,10,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,0.25,0.5,FM6,1.74,1.70,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2017). “Cyclic behavior of replaceable steel coupling beams.” Journal of Structural Engineering, Vol. 143, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001661,40.0022905,116.320963,,,,,
169,Ji & Okazaki,2017,CB2,350x170x10x16,China,built-up,Q345,LY225,345,225,470,350,205000,205000,378,228,NA,NA,537,330,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.555555556,1.420634921,1.447368421,350,10,170,16,NA,NA,NR,NR,NR,NR,NA,318,NR,NA,2720,3180,8620,NR,NR,NR,0,1161290,1161290,NR,NR,NR,middle,TF1,bolted,NA,NA,700,LC5,NA,NA,CJP double bevel groove,single,regular,180,NA,NA,NA,10,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,0.25,0.5,FM10,1.67,1.60,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2017). “Cyclic behavior of replaceable steel coupling beams.” Journal of Structural Engineering, Vol. 143, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001661,40.0022905,116.320963,,,,,
170,Ji & Okazaki,2017,CB3,C 320x85x5x12,China,built-up,Q345,Q235,345,235,470,375,205000,205000,396,316,NA,NA,557,425,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.595744681,1.406565657,1.344936709,320,5,85,12,NA,NA,NR,NR,NR,NR,NA,296,NR,NA,1020,1480,3520,NR,NR,NR,0,423680,423680,NR,NR,NR,middle,TF1,bolted,NA,NA,700,LC3,NA,NA,CJP double bevel groove,single,regular,116,NA,NA,NA,8,fillet,4,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM10,1.45,1.43,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2017). “Cyclic behavior of replaceable steel coupling beams.” Journal of Structural Engineering, Vol. 143, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001661,40.0022905,116.320963,,,,,
171,Ji & Okazaki,2017,CB4,C 320x85x5x12,China,built-up,Q345,Q235,345,235,470,375,205000,205000,396,316,NA,NA,557,425,NA,NA,NR,NR,NA,NA,NA,NA,1.362318841,1.595744681,1.406565657,1.344936709,320,5,85,12,NA,NA,NR,NR,NR,NR,NA,296,NR,NA,1020,1480,3520,NR,NR,NR,0,423680,423680,NR,NR,NR,middle,TF1,epoxy adhesive,NA,NA,580,LC3,NA,NA,CJP double bevel groove,single,regular,116,NA,NA,NA,8,fillet,4,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,NA,NA,NA,short,short,"Ji, X., Wang, Y., Ma, Q., and Okazaki, T. (2017). “Cyclic behavior of replaceable steel coupling beams.” Journal of Structural Engineering, Vol. 143, Issue (2), pp. 04015114–1–10",https://ascelibrary.org/doi/full/10.1061/%28ASCE%29ST.1943-541X.0001661,40.0022905,116.320963,,,,,
172,Mansour & Christopoulos,2011,UT-1A,C 305x75x7x13,USA,built-up,300W,300W,300,300,450,450,205000,205000,380,403,330,330,501,504,NR,NR,NR,NR,1.1,1.1,1.3,1.3,1.5,1.5,1.318421053,1.250620347,305,7.2,74,12.7,12,NA,305,7.2,75,12.7,NR,279.6,279.6,NA,939.8,2013.12,3892.72,952.5,2013.12,3918.12,0,415420.628,415420.628,NR,NR,419132.838,middle,TF1,bolted,NA,NA,680,LC3,NA,NA,NA,double,regular,200,NA,200,NA,10,fillet,4,4,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.37,1.32,short,short,"Mansour, N., Christopoulos, C., and Tremblay, R. (2011). “Experimental validation of replaceable shear links for eccentrically braced steel frames.” Journal of Structural Engineering, Vol. 137, Issue (10), pp. 1141–1152",https://ascelibrary.org/doi/10.1061/%28ASCE%29ST.1943-541X.0000350,43.66358566,-79.39789581,,,,,
173,Mansour & Christopoulos,2011,UT-1B,C 305x75x7x13,USA,built-up,300W,300W,300,300,450,450,205000,205000,380,403,330,330,501,504,NR,NR,NR,NR,1.1,1.1,1.3,1.3,1.5,1.5,1.318421053,1.250620347,305,7.2,74,12.7,12,NA,305,7.2,75,12.7,NR,279.6,279.6,NA,939.8,2013.12,3892.72,952.5,2013.12,3918.12,0,415420.628,415420.628,NR,NR,419132.838,middle,TF1,bolted,NA,NA,680,LC3,NA,NA,NA,double,regular,200,NA,200,NA,10,fillet,4,4,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.45,1.39,short,short,"Mansour, N., Christopoulos, C., and Tremblay, R. (2011). “Experimental validation of replaceable shear links for eccentrically braced steel frames.” Journal of Structural Engineering, Vol. 137, Issue (10), pp. 1141–1152",https://ascelibrary.org/doi/10.1061/%28ASCE%29ST.1943-541X.0000350,43.66358566,-79.39789581,,,,,
174,Mansour & Christopoulos,2011,UT-2A,C 311x87x7x10,USA,built-up,350W,350W,345,345,450,450,205000,205000,380,415,379.5,379.5,501,524,NR,NR,NR,NR,1.1,1.1,1.3,1.3,1.304347826,1.304347826,1.318421053,1.262650602,310,5.8,85.4,9.7,12,NA,311,6.6,87,9.5,NR,290.6,292,NA,828.38,1685.48,3342.24,826.5,1927.2,3580.2,0,371212.636,371212.636,NR,NR,389875.35,middle,TF1,bolted,NA,NA,680,LC3,NA,NA,NA,double,regular,200,NA,200,NA,10,fillet,4,4,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM16,NA,NA,short,short,"Mansour, N., Christopoulos, C., and Tremblay, R. (2011). “Experimental validation of replaceable shear links for eccentrically braced steel frames.” Journal of Structural Engineering, Vol. 137, Issue (10), pp. 1141–1152",https://ascelibrary.org/doi/10.1061/%28ASCE%29ST.1943-541X.0000350,43.66358566,-79.39789581,,,,,
175,Mansour & Christopoulos,2011,UT-2B,C 311x87x7x10,USA,built-up,350W,350W,345,345,450,450,205000,205000,380,415,379.5,379.5,501,524,NR,NR,NR,NR,1.1,1.1,1.3,1.3,1.304347826,1.304347826,1.318421053,1.262650602,310,5.8,85.4,9.7,12,NA,311,6.6,87,9.5,NR,290.6,292,NA,828.38,1685.48,3342.24,826.5,1927.2,3580.2,0,371212.636,371212.636,NR,NR,389875.35,middle,TF1,bolted,NA,NA,680,LC3,NA,NA,NA,double,regular,200,NA,200,NA,10,fillet,4,4,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,NA,1.32,1.29,short,short,"Mansour, N., Christopoulos, C., and Tremblay, R. (2011). “Experimental validation of replaceable shear links for eccentrically braced steel frames.” Journal of Structural Engineering, Vol. 137, Issue (10), pp. 1141–1152",https://ascelibrary.org/doi/10.1061/%28ASCE%29ST.1943-541X.0000350,43.66358566,-79.39789581,,,,,
176,Mansour & Christopoulos,2011,UT-3A,W360x101,USA,hot-rolled,350W,350W,345,345,450,450,205000,205000,380,445,379.5,379.5,501,550,NR,NR,NR,NR,1.1,1.1,1.3,1.3,1.304347826,1.304347826,1.318421053,1.235955056,357,10.5,255,18.3,NA,15,356,10.5,254,18.7,NA,290.4,288.6,48.28541324,4666.5,3364.2,12697.2,4749.8,3345.3,13038.04165,30294.16801,1880310.138,1824784.47,30120.34052,1898681.026,1868560.685,middle,TF1,bolted,NA,NA,900,LC2,NA,CJP single bevel groove,NA,single,regular,200,NA,NA,NA,12,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM11,1.42,1.41,short,short,"Mansour, N., Christopoulos, C., and Tremblay, R. (2011). “Experimental validation of replaceable shear links for eccentrically braced steel frames.” Journal of Structural Engineering, Vol. 137, Issue (10), pp. 1141–1152",https://ascelibrary.org/doi/10.1061/%28ASCE%29ST.1943-541X.0000350,43.66358566,-79.39789581,,,,,
