Elongation [mm],Lode angle
0.198,-0.5492057825298035
0.192,-0.5452059841718846
0.186,-0.5412178298521186
0.18,-0.5372401513913545
0.174,-0.5332696799064928
0.168,-0.5293410709206718
0.162,-0.5254133885975801
0.156,-0.5215071181996545
0.15,-0.5176218128462204
0.144,-0.5137686276736644
0.138,-0.5099168429325627
0.132,-0.5060972267737741
0.126,-0.5023074534075376
0.12,-0.49855546797458994
0.114,-0.494805608261025
0.108,-0.49108038753929917
0.102,-0.4874088264265969
0.096,-0.4837707579680907
0.09,-0.48013673126043493
0.084,-0.47653311423212896
0.078,-0.47296504264538486
0.072,-0.46944617957598544
0.066,-0.4659174091693836
0.06,-0.4624421719947004
0.054,-0.458985398441763
0.048,-0.45558335431729513
0.042,-0.45218768666733916
0.036,-0.4488257082581944
0.03,-0.44550957220595355
0.024,-0.44222668865386305
0.018,-0.4389650750531178
0.012,-0.43573743246735114
0.006,-0.43254958482334765
0.0,-0.4293964010050296
0.006,-0.21203986758721796
0.012,0.8821037994223141
0.018,0.943343889704032
0.024,0.38102871688126394
0.03,0.09976325762155819
0.036,0.08978530293718727
0.042,0.13494913346967402
0.048,0.16822362499176458
0.054,0.17853057081883775
0.06,0.2180365158323391
0.066,0.2668441486353261
0.072,0.312381971520804
0.078,0.3516881594449056
0.084,0.3825541000031046
0.09,0.4047170676078041
0.096,0.4224778587271469
0.102,0.4376507241867273
0.108,0.4510506452434899
0.114,0.4631068556588059
0.12,0.4741104982691856
0.126,0.48422415749641023
0.132,0.4935557547243466
0.138,0.5021648632023713
0.144,0.5100602847836053
0.15,0.5169821016463205
0.156,0.5227607867576708
0.162,0.5271665703740963
0.168,0.530973492336042
0.174,0.5345030601791294
0.18,0.5380929313531092
0.186,0.5417386428284288
0.192,0.5454066657073826
0.198,0.5490799908687501
0.204,0.5527537622027254
0.21,0.556427801123102
0.216,0.5600762163146831
0.222,0.5637260669768847
0.228,0.5673259723993173
0.234,0.5709154568524965
0.24,0.5744988257615072
